Edad Simple;Provincias;Sexo;Periodo;Total
3 años;49 Zamora;Mujeres;1 de julio de 2020;437,971655
3 años;50 Zaragoza;Hombres;1 de julio de 2020;4.351,771569
3 años;50 Zaragoza;Mujeres;1 de julio de 2020;4.144,601882
3 años;51 Ceuta;Hombres;1 de julio de 2020;526,085578
3 años;51 Ceuta;Mujeres;1 de julio de 2020;456,881077
3 años;52 Melilla;Hombres;1 de julio de 2020;663,932455
3 años;52 Melilla;Mujeres;1 de julio de 2020;635,489296
4 años;02 Albacete;Hombres;1 de julio de 2020;1.847,186282
4 años;02 Albacete;Mujeres;1 de julio de 2020;1.698,811628
4 años;03 Alicante/Alacant;Hombres;1 de julio de 2020;8.944,780692
4 años;03 Alicante/Alacant;Mujeres;1 de julio de 2020;8.242,967526
4 años;04 Almería;Hombres;1 de julio de 2020;4.219,109016
4 años;04 Almería;Mujeres;1 de julio de 2020;3.988,799496
4 años;01 Araba/Álava;Hombres;1 de julio de 2020;1.657,611339
4 años;01 Araba/Álava;Mujeres;1 de julio de 2020;1.581,712091
4 años;33 Asturias;Hombres;1 de julio de 2020;3.442,873192
4 años;33 Asturias;Mujeres;1 de julio de 2020;3.264,713662
4 años;05 Ávila;Hombres;1 de julio de 2020;619,755573
4 años;05 Ávila;Mujeres;1 de julio de 2020;575,785861
4 años;06 Badajoz;Hombres;1 de julio de 2020;3.092,934272
4 años;06 Badajoz;Mujeres;1 de julio de 2020;2.844,438513
4 años;07 Balears, Illes;Hombres;1 de julio de 2020;5.889,354007
4 años;07 Balears, Illes;Mujeres;1 de julio de 2020;5.600,161140
4 años;08 Barcelona;Hombres;1 de julio de 2020;27.782,417112
4 años;08 Barcelona;Mujeres;1 de julio de 2020;26.243,664435
4 años;48 Bizkaia;Hombres;1 de julio de 2020;4.969,099040
4 años;48 Bizkaia;Mujeres;1 de julio de 2020;4.594,011943
4 años;09 Burgos;Hombres;1 de julio de 2020;1.465,518056
4 años;09 Burgos;Mujeres;1 de julio de 2020;1.394,775274
4 años;10 Cáceres;Hombres;1 de julio de 2020;1.520,171320
4 años;10 Cáceres;Mujeres;1 de julio de 2020;1.440,490857
4 años;11 Cádiz;Hombres;1 de julio de 2020;6.302,912852
4 años;11 Cádiz;Mujeres;1 de julio de 2020;5.954,974541
4 años;39 Cantabria;Hombres;1 de julio de 2020;2.304,029669
4 años;39 Cantabria;Mujeres;1 de julio de 2020;2.240,041645
4 años;12 Castellón/Castelló;Hombres;1 de julio de 2020;2.797,886283
4 años;12 Castellón/Castelló;Mujeres;1 de julio de 2020;2.685,064185
4 años;13 Ciudad Real;Hombres;1 de julio de 2020;2.209,795578
4 años;13 Ciudad Real;Mujeres;1 de julio de 2020;2.158,809545
4 años;14 Córdoba;Hombres;1 de julio de 2020;3.607,683592
4 años;14 Córdoba;Mujeres;1 de julio de 2020;3.489,473012
4 años;15 Coruña, A;Hombres;1 de julio de 2020;4.483,637510
4 años;15 Coruña, A;Mujeres;1 de julio de 2020;4.277,201664
4 años;16 Cuenca;Hombres;1 de julio de 2020;815,782470
4 años;16 Cuenca;Mujeres;1 de julio de 2020;790,993130
4 años;20 Gipuzkoa;Hombres;1 de julio de 2020;3.248,475261
4 años;20 Gipuzkoa;Mujeres;1 de julio de 2020;3.189,264406
4 años;17 Girona;Hombres;1 de julio de 2020;4.075,436659
4 años;17 Girona;Mujeres;1 de julio de 2020;3.801,845152
4 años;18 Granada;Hombres;1 de julio de 2020;4.610,684537
4 años;18 Granada;Mujeres;1 de julio de 2020;4.284,181528
4 años;19 Guadalajara;Hombres;1 de julio de 2020;1.352,578479
4 años;19 Guadalajara;Mujeres;1 de julio de 2020;1.306,676092
4 años;21 Huelva;Hombres;1 de julio de 2020;2.585,531699
4 años;21 Huelva;Mujeres;1 de julio de 2020;2.416,130266
4 años;22 Huesca;Hombres;1 de julio de 2020;989,521729
4 años;22 Huesca;Mujeres;1 de julio de 2020;929,027163
4 años;23 Jaén;Hombres;1 de julio de 2020;2.827,575834
4 años;23 Jaén;Mujeres;1 de julio de 2020;2.608,567792
4 años;24 León;Hombres;1 de julio de 2020;1.628,172028
4 años;24 León;Mujeres;1 de julio de 2020;1.460,395290
4 años;25 Lleida;Hombres;1 de julio de 2020;2.142,074082
4 años;25 Lleida;Mujeres;1 de julio de 2020;2.048,638863
4 años;27 Lugo;Hombres;1 de julio de 2020;1.145,450548
4 años;27 Lugo;Mujeres;1 de julio de 2020;1.087,179591
4 años;28 Madrid;Hombres;1 de julio de 2020;34.264,927210
4 años;28 Madrid;Mujeres;1 de julio de 2020;32.536,432894
4 años;29 Málaga;Hombres;1 de julio de 2020;8.476,694739
4 años;29 Málaga;Mujeres;1 de julio de 2020;7.919,533037
4 años;30 Murcia;Hombres;1 de julio de 2020;8.450,612675
4 años;30 Murcia;Mujeres;1 de julio de 2020;7.924,427335
4 años;31 Navarra;Hombres;1 de julio de 2020;3.307,071824
4 años;31 Navarra;Mujeres;1 de julio de 2020;3.139,431591
4 años;32 Ourense;Hombres;1 de julio de 2020;999,377860
4 años;32 Ourense;Mujeres;1 de julio de 2020;912,208131
4 años;34 Palencia;Hombres;1 de julio de 2020;600,869715
4 años;34 Palencia;Mujeres;1 de julio de 2020;556,015755
4 años;35 Palmas, Las;Hombres;1 de julio de 2020;4.693,559230
4 años;35 Palmas, Las;Mujeres;1 de julio de 2020;4.464,925687
4 años;36 Pontevedra;Hombres;1 de julio de 2020;3.749,002686
4 años;36 Pontevedra;Mujeres;1 de julio de 2020;3.523,003074
4 años;26 Rioja, La;Hombres;1 de julio de 2020;1.504,358494
4 años;26 Rioja, La;Mujeres;1 de julio de 2020;1.359,384148
4 años;37 Salamanca;Hombres;1 de julio de 2020;1.201,457304
4 años;37 Salamanca;Mujeres;1 de julio de 2020;1.177,649031
4 años;38 Santa Cruz de Tenerife;Hombres;1 de julio de 2020;4.301,381078
4 años;38 Santa Cruz de Tenerife;Mujeres;1 de julio de 2020;4.203,620782
4 años;40 Segovia;Hombres;1 de julio de 2020;631,221292
4 años;40 Segovia;Mujeres;1 de julio de 2020;622,253297
4 años;41 Sevilla;Hombres;1 de julio de 2020;10.165,065805
4 años;41 Sevilla;Mujeres;1 de julio de 2020;9.506,507913
4 años;42 Soria;Hombres;1 de julio de 2020;364,987767
4 años;42 Soria;Mujeres;1 de julio de 2020;335,074982
4 años;43 Tarragona;Hombres;1 de julio de 2020;4.135,340524
4 años;43 Tarragona;Mujeres;1 de julio de 2020;3.881,320841
4 años;44 Teruel;Hombres;1 de julio de 2020;540,473068
4 años;44 Teruel;Mujeres;1 de julio de 2020;521,896199
4 años;45 Toledo;Hombres;1 de julio de 2020;3.706,534287
4 años;45 Toledo;Mujeres;1 de julio de 2020;3.436,205102
4 años;46 Valencia/València;Hombres;1 de julio de 2020;12.090,537059
4 años;46 Valencia/València;Mujeres;1 de julio de 2020;11.451,479027
4 años;47 Valladolid;Hombres;1 de julio de 2020;2.174,504600
4 años;47 Valladolid;Mujeres;1 de julio de 2020;2.121,916229
4 años;49 Zamora;Hombres;1 de julio de 2020;494,145162
4 años;49 Zamora;Mujeres;1 de julio de 2020;470,533654
4 años;50 Zaragoza;Hombres;1 de julio de 2020;4.541,445951
4 años;50 Zaragoza;Mujeres;1 de julio de 2020;4.341,794838
4 años;51 Ceuta;Hombres;1 de julio de 2020;540,582771
4 años;51 Ceuta;Mujeres;1 de julio de 2020;469,628034
4 años;52 Melilla;Hombres;1 de julio de 2020;702,232331
4 años;52 Melilla;Mujeres;1 de julio de 2020;671,177263
5 años;02 Albacete;Hombres;1 de julio de 2020;1.907,656247
5 años;02 Albacete;Mujeres;1 de julio de 2020;1.724,676024
5 años;03 Alicante/Alacant;Hombres;1 de julio de 2020;9.102,589569
5 años;03 Alicante/Alacant;Mujeres;1 de julio de 2020;8.610,543985
5 años;04 Almería;Hombres;1 de julio de 2020;4.306,357222
5 años;04 Almería;Mujeres;1 de julio de 2020;3.968,359636
5 años;01 Araba/Álava;Hombres;1 de julio de 2020;1.724,965224
5 años;01 Araba/Álava;Mujeres;1 de julio de 2020;1.618,931485
5 años;33 Asturias;Hombres;1 de julio de 2020;3.571,776538
5 años;33 Asturias;Mujeres;1 de julio de 2020;3.282,917833
5 años;05 Ávila;Hombres;1 de julio de 2020;661,173844
5 años;05 Ávila;Mujeres;1 de julio de 2020;578,242426
5 años;06 Badajoz;Hombres;1 de julio de 2020;3.129,122892
5 años;06 Badajoz;Mujeres;1 de julio de 2020;2.923,833998
5 años;07 Balears, Illes;Hombres;1 de julio de 2020;6.021,431781
5 años;07 Balears, Illes;Mujeres;1 de julio de 2020;5.620,211598
5 años;08 Barcelona;Hombres;1 de julio de 2020;28.416,002188
5 años;08 Barcelona;Mujeres;1 de julio de 2020;26.582,732717
5 años;48 Bizkaia;Hombres;1 de julio de 2020;5.113,654245
5 años;48 Bizkaia;Mujeres;1 de julio de 2020;4.779,264507
5 años;09 Burgos;Hombres;1 de julio de 2020;1.513,780600
5 años;09 Burgos;Mujeres;1 de julio de 2020;1.443,288068
5 años;10 Cáceres;Hombres;1 de julio de 2020;1.514,471002
5 años;10 Cáceres;Mujeres;1 de julio de 2020;1.497,021155
5 años;11 Cádiz;Hombres;1 de julio de 2020;6.381,304253
5 años;11 Cádiz;Mujeres;1 de julio de 2020;6.008,112658
5 años;39 Cantabria;Hombres;1 de julio de 2020;2.359,580943
5 años;39 Cantabria;Mujeres;1 de julio de 2020;2.315,172244
5 años;12 Castellón/Castelló;Hombres;1 de julio de 2020;2.866,139590
5 años;12 Castellón/Castelló;Mujeres;1 de julio de 2020;2.657,830678
5 años;13 Ciudad Real;Hombres;1 de julio de 2020;2.206,065715
5 años;13 Ciudad Real;Mujeres;1 de julio de 2020;2.141,000759
5 años;14 Córdoba;Hombres;1 de julio de 2020;3.697,452216
5 años;14 Córdoba;Mujeres;1 de julio de 2020;3.551,626127
5 años;15 Coruña, A;Hombres;1 de julio de 2020;4.543,654221
5 años;15 Coruña, A;Mujeres;1 de julio de 2020;4.203,920715
5 años;16 Cuenca;Hombres;1 de julio de 2020;815,883540
5 años;16 Cuenca;Mujeres;1 de julio de 2020;825,392045
5 años;20 Gipuzkoa;Hombres;1 de julio de 2020;3.339,341062
5 años;20 Gipuzkoa;Mujeres;1 de julio de 2020;3.268,163280
5 años;17 Girona;Hombres;1 de julio de 2020;4.191,257398
5 años;17 Girona;Mujeres;1 de julio de 2020;3.848,370474
5 años;18 Granada;Hombres;1 de julio de 2020;4.576,375316
5 años;18 Granada;Mujeres;1 de julio de 2020;4.273,021425
5 años;19 Guadalajara;Hombres;1 de julio de 2020;1.398,348553
5 años;19 Guadalajara;Mujeres;1 de julio de 2020;1.327,010215
5 años;21 Huelva;Hombres;1 de julio de 2020;2.683,853583
5 años;21 Huelva;Mujeres;1 de julio de 2020;2.519,602282
5 años;22 Huesca;Hombres;1 de julio de 2020;988,192078
5 años;22 Huesca;Mujeres;1 de julio de 2020;949,894890
5 años;23 Jaén;Hombres;1 de julio de 2020;2.802,526365
5 años;23 Jaén;Mujeres;1 de julio de 2020;2.705,357275
5 años;24 León;Hombres;1 de julio de 2020;1.655,092033
5 años;24 León;Mujeres;1 de julio de 2020;1.492,358704
5 años;25 Lleida;Hombres;1 de julio de 2020;2.209,446355
5 años;25 Lleida;Mujeres;1 de julio de 2020;2.097,797618
5 años;27 Lugo;Hombres;1 de julio de 2020;1.152,179121
5 años;27 Lugo;Mujeres;1 de julio de 2020;1.085,969341
5 años;28 Madrid;Hombres;1 de julio de 2020;34.992,737926
5 años;28 Madrid;Mujeres;1 de julio de 2020;33.040,152411
5 años;29 Málaga;Hombres;1 de julio de 2020;8.620,143904
5 años;29 Málaga;Mujeres;1 de julio de 2020;8.174,794947
5 años;30 Murcia;Hombres;1 de julio de 2020;8.690,460034
5 años;30 Murcia;Mujeres;1 de julio de 2020;8.099,328408
5 años;31 Navarra;Hombres;1 de julio de 2020;3.377,927462
5 años;31 Navarra;Mujeres;1 de julio de 2020;3.255,562447
5 años;32 Ourense;Hombres;1 de julio de 2020;1.023,115124
5 años;32 Ourense;Mujeres;1 de julio de 2020;937,949645
5 años;34 Palencia;Hombres;1 de julio de 2020;646,014967
5 años;34 Palencia;Mujeres;1 de julio de 2020;585,209610
5 años;35 Palmas, Las;Hombres;1 de julio de 2020;4.781,488715
5 años;35 Palmas, Las;Mujeres;1 de julio de 2020;4.510,675938
5 años;36 Pontevedra;Hombres;1 de julio de 2020;3.941,449497
5 años;36 Pontevedra;Mujeres;1 de julio de 2020;3.594,376192
5 años;26 Rioja, La;Hombres;1 de julio de 2020;1.543,461886
5 años;26 Rioja, La;Mujeres;1 de julio de 2020;1.443,621905
5 años;37 Salamanca;Hombres;1 de julio de 2020;1.254,275544
5 años;37 Salamanca;Mujeres;1 de julio de 2020;1.184,688466
5 años;38 Santa Cruz de Tenerife;Hombres;1 de julio de 2020;4.438,366333
5 años;38 Santa Cruz de Tenerife;Mujeres;1 de julio de 2020;4.307,093850
5 años;40 Segovia;Hombres;1 de julio de 2020;671,891599
5 años;40 Segovia;Mujeres;1 de julio de 2020;643,237034
5 años;41 Sevilla;Hombres;1 de julio de 2020;10.439,189946
5 años;41 Sevilla;Mujeres;1 de julio de 2020;9.741,862853
5 años;42 Soria;Hombres;1 de julio de 2020;365,698146
5 años;42 Soria;Mujeres;1 de julio de 2020;334,202724
5 años;43 Tarragona;Hombres;1 de julio de 2020;4.264,457831
5 años;43 Tarragona;Mujeres;1 de julio de 2020;3.986,306940
5 años;44 Teruel;Hombres;1 de julio de 2020;568,345354
5 años;44 Teruel;Mujeres;1 de julio de 2020;557,745181
5 años;45 Toledo;Hombres;1 de julio de 2020;3.759,985906
5 años;45 Toledo;Mujeres;1 de julio de 2020;3.490,747845
5 años;46 Valencia/València;Hombres;1 de julio de 2020;12.508,259721
5 años;46 Valencia/València;Mujeres;1 de julio de 2020;11.708,183658
5 años;47 Valladolid;Hombres;1 de julio de 2020;2.244,751864
5 años;47 Valladolid;Mujeres;1 de julio de 2020;2.184,119882
5 años;49 Zamora;Hombres;1 de julio de 2020;518,908816
5 años;49 Zamora;Mujeres;1 de julio de 2020;488,783159
5 años;50 Zaragoza;Hombres;1 de julio de 2020;4.749,683516
5 años;50 Zaragoza;Mujeres;1 de julio de 2020;4.427,230834
5 años;51 Ceuta;Hombres;1 de julio de 2020;544,055009
5 años;51 Ceuta;Mujeres;1 de julio de 2020;516,462848
5 años;52 Melilla;Hombres;1 de julio de 2020;762,403670
5 años;52 Melilla;Mujeres;1 de julio de 2020;700,530359
6 años;02 Albacete;Hombres;1 de julio de 2020;1.926,812405
6 años;02 Albacete;Mujeres;1 de julio de 2020;1.714,018951
6 años;03 Alicante/Alacant;Hombres;1 de julio de 2020;9.134,878466
6 años;03 Alicante/Alacant;Mujeres;1 de julio de 2020;8.596,669206
6 años;04 Almería;Hombres;1 de julio de 2020;4.232,245738
6 años;04 Almería;Mujeres;1 de julio de 2020;3.903,459795
6 años;01 Araba/Álava;Hombres;1 de julio de 2020;1.745,302548
6 años;01 Araba/Álava;Mujeres;1 de julio de 2020;1.599,032932
6 años;33 Asturias;Hombres;1 de julio de 2020;3.617,475748
6 años;33 Asturias;Mujeres;1 de julio de 2020;3.367,982146
6 años;05 Ávila;Hombres;1 de julio de 2020;678,041086
6 años;05 Ávila;Mujeres;1 de julio de 2020;577,718094
6 años;06 Badajoz;Hombres;1 de julio de 2020;3.106,589345
6 años;06 Badajoz;Mujeres;1 de julio de 2020;2.976,783289
6 años;07 Balears, Illes;Hombres;1 de julio de 2020;6.015,451640
6 años;07 Balears, Illes;Mujeres;1 de julio de 2020;5.605,009245
6 años;08 Barcelona;Hombres;1 de julio de 2020;28.370,069742
6 años;08 Barcelona;Mujeres;1 de julio de 2020;26.518,583231
6 años;48 Bizkaia;Hombres;1 de julio de 2020;5.141,014532
6 años;48 Bizkaia;Mujeres;1 de julio de 2020;4.916,696575
6 años;09 Burgos;Hombres;1 de julio de 2020;1.593,892418
6 años;09 Burgos;Mujeres;1 de julio de 2020;1.470,758245
6 años;10 Cáceres;Hombres;1 de julio de 2020;1.518,346545
6 años;10 Cáceres;Mujeres;1 de julio de 2020;1.503,100388
6 años;11 Cádiz;Hombres;1 de julio de 2020;6.371,310234
6 años;11 Cádiz;Mujeres;1 de julio de 2020;5.988,203472
6 años;39 Cantabria;Hombres;1 de julio de 2020;2.503,019369
6 años;39 Cantabria;Mujeres;1 de julio de 2020;2.368,507861
6 años;12 Castellón/Castelló;Hombres;1 de julio de 2020;2.948,427975
6 años;12 Castellón/Castelló;Mujeres;1 de julio de 2020;2.720,703628
6 años;13 Ciudad Real;Hombres;1 de julio de 2020;2.276,941777
6 años;13 Ciudad Real;Mujeres;1 de julio de 2020;2.156,528387
6 años;14 Córdoba;Hombres;1 de julio de 2020;3.755,288575
6 años;14 Córdoba;Mujeres;1 de julio de 2020;3.519,637130
6 años;15 Coruña, A;Hombres;1 de julio de 2020;4.532,390541
6 años;15 Coruña, A;Mujeres;1 de julio de 2020;4.237,103253
6 años;16 Cuenca;Hombres;1 de julio de 2020;838,359773
6 años;16 Cuenca;Mujeres;1 de julio de 2020;810,026446
6 años;20 Gipuzkoa;Hombres;1 de julio de 2020;3.374,720284
6 años;20 Gipuzkoa;Mujeres;1 de julio de 2020;3.219,632173
6 años;17 Girona;Hombres;1 de julio de 2020;4.167,427569
6 años;17 Girona;Mujeres;1 de julio de 2020;3.853,157581
6 años;18 Granada;Hombres;1 de julio de 2020;4.503,262425
6 años;18 Granada;Mujeres;1 de julio de 2020;4.178,086729
6 años;19 Guadalajara;Hombres;1 de julio de 2020;1.421,676062
6 años;19 Guadalajara;Mujeres;1 de julio de 2020;1.342,304307
6 años;21 Huelva;Hombres;1 de julio de 2020;2.737,152904
6 años;21 Huelva;Mujeres;1 de julio de 2020;2.587,039411
6 años;22 Huesca;Hombres;1 de julio de 2020;1.001,311033
6 años;22 Huesca;Mujeres;1 de julio de 2020;966,572946
6 años;23 Jaén;Hombres;1 de julio de 2020;2.754,981004
6 años;23 Jaén;Mujeres;1 de julio de 2020;2.725,999212
6 años;24 León;Hombres;1 de julio de 2020;1.623,068708
6 años;24 León;Mujeres;1 de julio de 2020;1.489,723996
6 años;25 Lleida;Hombres;1 de julio de 2020;2.202,897965
6 años;25 Lleida;Mujeres;1 de julio de 2020;2.092,619979
6 años;27 Lugo;Hombres;1 de julio de 2020;1.101,978645
6 años;27 Lugo;Mujeres;1 de julio de 2020;1.096,142714
6 años;28 Madrid;Hombres;1 de julio de 2020;34.908,157937
6 años;28 Madrid;Mujeres;1 de julio de 2020;32.941,635318
6 años;29 Málaga;Hombres;1 de julio de 2020;8.707,764772
6 años;29 Málaga;Mujeres;1 de julio de 2020;8.278,441521
6 años;30 Murcia;Hombres;1 de julio de 2020;8.723,135845
6 años;30 Murcia;Mujeres;1 de julio de 2020;8.149,045770
6 años;31 Navarra;Hombres;1 de julio de 2020;3.359,253646
6 años;31 Navarra;Mujeres;1 de julio de 2020;3.270,355714
6 años;32 Ourense;Hombres;1 de julio de 2020;1.021,682857
6 años;32 Ourense;Mujeres;1 de julio de 2020;940,859728
6 años;34 Palencia;Hombres;1 de julio de 2020;622,009381
6 años;34 Palencia;Mujeres;1 de julio de 2020;592,093130
6 años;35 Palmas, Las;Hombres;1 de julio de 2020;4.810,584156
6 años;35 Palmas, Las;Mujeres;1 de julio de 2020;4.564,531381
6 años;36 Pontevedra;Hombres;1 de julio de 2020;3.998,497939
6 años;36 Pontevedra;Mujeres;1 de julio de 2020;3.651,838843
6 años;26 Rioja, La;Hombres;1 de julio de 2020;1.518,573427
6 años;26 Rioja, La;Mujeres;1 de julio de 2020;1.504,930792
6 años;37 Salamanca;Hombres;1 de julio de 2020;1.225,074948
6 años;37 Salamanca;Mujeres;1 de julio de 2020;1.155,695364
6 años;38 Santa Cruz de Tenerife;Hombres;1 de julio de 2020;4.391,325825
6 años;38 Santa Cruz de Tenerife;Mujeres;1 de julio de 2020;4.205,244233
6 años;40 Segovia;Hombres;1 de julio de 2020;682,352998
6 años;40 Segovia;Mujeres;1 de julio de 2020;619,752764
6 años;41 Sevilla;Hombres;1 de julio de 2020;10.506,619801
6 años;41 Sevilla;Mujeres;1 de julio de 2020;9.898,132439
6 años;42 Soria;Hombres;1 de julio de 2020;362,111803
6 años;42 Soria;Mujeres;1 de julio de 2020;336,787732
6 años;43 Tarragona;Hombres;1 de julio de 2020;4.274,968839
6 años;43 Tarragona;Mujeres;1 de julio de 2020;3.935,526823
6 años;44 Teruel;Hombres;1 de julio de 2020;620,590533
6 años;44 Teruel;Mujeres;1 de julio de 2020;557,624842
6 años;45 Toledo;Hombres;1 de julio de 2020;3.720,681559
6 años;45 Toledo;Mujeres;1 de julio de 2020;3.582,996410
6 años;46 Valencia/València;Hombres;1 de julio de 2020;12.641,392962
6 años;46 Valencia/València;Mujeres;1 de julio de 2020;11.740,074556
6 años;47 Valladolid;Hombres;1 de julio de 2020;2.333,326355
6 años;47 Valladolid;Mujeres;1 de julio de 2020;2.161,356052
6 años;49 Zamora;Hombres;1 de julio de 2020;556,828174
6 años;49 Zamora;Mujeres;1 de julio de 2020;484,088703
6 años;50 Zaragoza;Hombres;1 de julio de 2020;4.763,432365
6 años;50 Zaragoza;Mujeres;1 de julio de 2020;4.430,728113
6 años;51 Ceuta;Hombres;1 de julio de 2020;538,787755
6 años;51 Ceuta;Mujeres;1 de julio de 2020;526,374971
6 años;52 Melilla;Hombres;1 de julio de 2020;744,646095
6 años;52 Melilla;Mujeres;1 de julio de 2020;695,277920
7 años;02 Albacete;Hombres;1 de julio de 2020;1.912,682067
7 años;02 Albacete;Mujeres;1 de julio de 2020;1.765,159326
7 años;03 Alicante/Alacant;Hombres;1 de julio de 2020;9.293,905147
7 años;03 Alicante/Alacant;Mujeres;1 de julio de 2020;8.763,455470
7 años;04 Almería;Hombres;1 de julio de 2020;4.187,345119
7 años;04 Almería;Mujeres;1 de julio de 2020;3.867,966491
7 años;01 Araba/Álava;Hombres;1 de julio de 2020;1.793,745136
7 años;01 Araba/Álava;Mujeres;1 de julio de 2020;1.603,076397
7 años;33 Asturias;Hombres;1 de julio de 2020;3.860,810218
7 años;33 Asturias;Mujeres;1 de julio de 2020;3.585,807629
